And,,13,169,0.000762,0.128705
you.,13,170,0.000762,0.129467,
night,,13,171,0.000762,0.130228
things,13,172,0.000762,0.13099,
us,13,173,0.000762,0.131752,
meet,13,174,0.000762,0.132513,
tell,13,175,0.000762,0.133275,
Thisby,13,176,0.000762,0.134036,
Athenian,12,177,0.000703,0.124429,
ever,12,178,0.000703,0.125132,
Hermia,,12,179,0.000703,0.125835
mine,12,180,0.000703,0.126538,
follow,12,181,0.000703,0.127241,
Then,12,182,0.000703,0.127944,
thee,,12,183,0.000703,0.128647
Lysander,12,184,0.000703,0.12935,
He,12,185,0.000703,0.130053,
down,12,186,0.000703,0.130756,
Pyramus,,12,187,0.000703,0.131459
lion,12,188,0.000703,0.132162,
heart,12,189,0.000703,0.132865,
cannot,12,190,0.000703,0.133568,
nor,12,191,0.000703,0.134271,
moon,11,192,0.000644,0.123726,
well,11,193,0.000644,0.12437,
ere,11,194,0.000644,0.125015,
comes,11,195,0.000644,0.125659,
where,11,196,0.000644,0.126303,
pray,11,197,0.000644,0.126948,
till,11,198,0.000644,0.127592,
very,11,199,0.000644,0.128237,
part,11,200,0.000644,0.128881,
We,11,201,0.000644,0.129525,
No,11,202,0.000644,0.13017,
and,,10,203,0.000586,0.118922
Demetrius,,10,204,0.000586,0.119508
Let,10,205,0.000586,0.120094,
There,10,206,0.000586,0.12068,
best,10,207,0.000586,0.121265,
eye,,10,208,0.000586,0.121851
Here,10,209,0.000586,0.122437,
FLUTE,10,210,0.000586,0.123023,
What,,10,211,0.000586,0.123609
Not,10,212,0.000586,0.124194,
find,10,213,0.000586,0.12478,
SCENE,9,214,0.000527,0.11283,
away,9,215,0.000527,0.113357,
PHILOSTRATE,9,216,0.000527,0.113884,
Lysander,,9,217,0.000527,0.114411
within,9,218,0.000527,0.114938,
other,9,219,0.000527,0.115466,
made,9,220,0.000527,0.115993,
else,9,221,0.000527,0.11652,
unto,9,222,0.000527,0.117047,
Why,9,223,0.000527,0.117575,
desire,9,224,0.000527,0.118102,
could,9,225,0.000527,0.118629,
it,,9,226,0.000527,0.119156
lovers,9,227,0.000527,0.119684,
poor,9,228,0.000527,0.120211,
From,9,229,0.000527,0.120738,
same,9,230,0.000527,0.121265,
Through,9,231,0.000527,0.121793,
SNOUT,9,232,0.000527,0.12232,
sleep,9,233,0.000527,0.122847,
came,9,234,0.000527,0.123374,
wall,,9,235,0.000527,0.123902
I.,8,236,0.000469,0.110603,
bring,8,237,0.000469,0.111072,
stolen,8,238,0.000469,0.111541,
