wild,5,170,0.000744,0.126507,
I,5,171,0.000744,0.127251,
hunt,5,172,0.000744,0.127995,
has,5,173,0.000744,0.128739,
here,5,174,0.000744,0.129484,
tower.,5,175,0.000744,0.130228,
desert,5,176,0.000744,0.130972,
past,5,177,0.000744,0.131716,
clear,5,178,0.000744,0.13246,
sky.,5,179,0.000744,0.133204,
take,5,180,0.000744,0.133949,
toward,5,181,0.000744,0.134693,
might,5,182,0.000744,0.135437,
fought,5,183,0.000744,0.136181,
sleeping,5,184,0.000744,0.136925,
For,5,185,0.000744,0.137669,
owlie,5,186,0.000744,0.138413,
suit,5,187,0.000744,0.139158,
lay,5,188,0.000744,0.139902,
sun,5,189,0.000744,0.140646,
shock,5,190,0.000744,0.14139,
***,4,191,0.000595,0.113707,
did,4,192,0.000595,0.114303,
any,4,193,0.000595,0.114898,
scrambled,4,194,0.000595,0.115493,
bag,4,195,0.000595,0.116089,
red,4,196,0.000595,0.116684,
echoed,4,197,0.000595,0.117279,
are,4,198,0.000595,0.117875,
hundred,4,199,0.000595,0.11847,
slowly,4,200,0.000595,0.119065,
circle,4,201,0.000595,0.119661,
ten,4,202,0.000595,0.120256,
hunter,4,203,0.000595,0.120851,
along,4,204,0.000595,0.121447,
body.,4,205,0.000595,0.122042,
began,4,206,0.000595,0.122637,
"I, 4, 207, 0.000595, 0.123233
across, 4, 208, 0.000595, 0.123828
That, 4, 209, 0.000595, 0.124423
now., 4, 210, 0.000595, 0.125019
chance, 4, 211, 0.000595, 0.125614
helmet, 4, 212, 0.000595, 0.126209
falling, 4, 213, 0.000595, 0.126805
first, 4, 214, 0.000595, 0.127400
peace, 4, 215, 0.000595, 0.127995
brought, 4, 216, 0.000595, 0.128591
do, 4, 217, 0.000595, 0.129186
help, 4, 218, 0.000595, 0.129781
somehow, 4, 219, 0.000595, 0.130377
rocks, 4, 220, 0.000595, 0.130972
trees, 4, 221, 0.000595, 0.131567
between, 4, 222, 0.000595, 0.132163
shot, 4, 223, 0.000595, 0.132758
rose, 4, 224, 0.000595, 0.133353
Earthling, 4, 225, 0.000595, 0.133949
night,, 4, 226, 0.000595, 0.134544
perhaps, 4, 227, 0.000595, 0.135139
boat, 4, 228, 0.000595, 0.135734
break, 4, 229, 0.000595, 0.136330
should, 4, 230, 0.000595, 0.136925
rockhound, 4, 231, 0.000595, 0.137520
less, 4, 232, 0.000595, 0.138116
seemed, 4, 233, 0.000595, 0.138711
cliff, 4, 234, 0.000595, 0.139306
felt, 4, 235, 0.000595, 0.139902
behind, 4, 236, 0.000595, 0.140497
trail, 4, 237, 0.000595, 0.141092
forth, 4, 238, 0.000595, 0.141688
pulled, 4, 239, 0.000595, 0.142283
hot, 4, 240, 0.000595, 0.142878
roar, 4, 241, 0.000595, 0.143474
thing, 4, 242, 0.000595, 0.144069
With, 4, 243, 0.000595, 0.144664
lost, 4, 244, 0.000595, 0.145260
far, 4, 245, 0.000595, 0.145855
form, 4, 246, 0.000595, 0.146450
up., 4, 247, 0.000595, 0.147046
let, 4, 248, 0.000595, 0.147641
axe, 4, 249, 0.000595, 0.148236
something, 4, 250, 0.000595, 0.148832
hands, 4, 251, 0.000595, 0.149427
SYRTIS, 3, 252, 0.000446, 0.112517
top, 3, 253, 0.000446, 0.112963
crouched, 3, 254, 0.000446, 0.113410
Mercury, 3, 255, 0.000446, 0.113856
all., 3, 256, 0.000446, 0.114303
loneliness, 3, 257, 0.000446, 0.114749
carried, 3, 258, 0.000446, 0.115196
rustled, 3, 259, 0.000446, 0.115642
In, 3, 260, 0.000446, 0.116089
enormous, 3, 261, 0.000446, 0.116535
hills, 3, 262, 0.000446, 0.116982
rocket, 3, 263, 0.000446, 0.117428
nerves, 3, 264, 0.000446, 0.117875
cried, 3, 265, 0.000446, 0.118321
gaunt, 3, 266, 0.000446, 0.118768
yellow, 3, 267, 0.000446, 0.119214
hate, 3, 268, 0.000446, 0.119661
sat, 3, 269, 0.000446, 0.120107
Riordan,, 3, 270, 0.000446, 0.120554
me, 3, 271, 0.000446, 0.121000
Even, 3, 272, 0.000446, 0.121447
Port, 3, 273, 0.000446, 0.121893
Armstrong, 3, 274, 0.000446, 0.122340
big, 3, 275, 0.000446, 0.122786
Martian., 3, 276, 0.000446, 0.123233
green, 3, 277, 0.000446, 0.123679
It's",3,278,0.000446,0.124126,
If,3,279,0.000446,0.124572,
we,3,280,0.000446,0.125019,
last,3,281,0.000446,0.125465,
those,3,282,0.000446,0.125912,
think,3,283,0.000446,0.126358,
can,3,284,0.000446,0.126805,
live,3,285,0.000446,0.127251,
minutes,3,286,0.000446,0.127698,
away,3,287,0.000446,0.128144,
your,3,288,0.000446,0.128591,
worth,3,289,0.000446,0.129037,
radioactive,3,290,0.000446,0.129484,
stood,3,291,0.000446,0.12993,
four,3,292,0.000446,0.130377,
deep,,3,293,0.000446,0.130823
huge,3,294,0.000446,0.13127,
quite,3,295,0.000446,0.131716,
alone,3,296,0.000446,0.132163,
run,3,297,0.000446,0.132609,
bird,3,298,0.000446,0.133056,
